year,country,slug,value,unit,qualifier,metric_type,section,subsection,method,sentence
2023,Kosovo,kosovo,22,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to the Agency of Statistics’ 2022 Labor Force Survey , the total labor force participation rate for women was 22 percent, compared to 55 percent for men."
2023,Kosovo,kosovo,55,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to the Agency of Statistics’ 2022 Labor Force Survey , the total labor force participation rate for women was 22 percent, compared to 55 percent for men."
2023,Kosovo,kosovo,7000,cases,approximately,count,Section 6. Discrimination and Societal Abuses,,rules,"As of September, court branches in two municipalities remained closed due to short staffing, and approximately 7,000 cases were pending."
2023,Kosovo,kosovo,10,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"Although the law mandated that 10 percent of national government employees in the Kosovan Albanian majority country be ethnic minorities, their representation remained limited and generally confined to lower-level positions."
2023,Kosovo,kosovo,100,persons,,count,Section 6. Discrimination and Societal Abuses,,rules,"Antisemitism Small Jewish communities of less than 100 persons existed in Prizren and Pristina, although exact numbers were unavailable."
2023,Kosovo,kosovo,12,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to local NGO Handi-Kos, only 12 percent of children with disabilities attended primary education."
2023,Kosovo,kosovo,12.3,percent,,percentage,Section 7. Worker Rights,e. Acceptable Conditions of Work,rules,"Agency of Statistics data indicated 12.3 percent of employees worked over the 40-hour limit set by labor law, and anecdotal evidence suggested that overtime was rarely compensated."
2023,Kosovo,kosovo,32,percent,,percentage,Section 7. Worker Rights,e. Acceptable Conditions of Work,rules,"There were no reliable official statistics on the informal economy, but a 2022 EU-commissioned report estimated the informal and black market at 32 percent of GDP."
2023,Kuwait,kuwait,14,complaints,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"As of October, the Ministry of Interior had referred 14 complaints against its staff to the court."
2023,Kuwait,kuwait,2709,inmates,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"According to the Ministry of Interior, the designed capacity of the Central Prison was 2,709 inmates, but it held 3,308 inmates as of October."
2023,Kuwait,kuwait,3308,inmates,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"According to the Ministry of Interior, the designed capacity of the Central Prison was 2,709 inmates, but it held 3,308 inmates as of October."
2023,Kuwait,kuwait,1192,inmates,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"The designed capacity of the public prison was 856; it held 1,192 inmates as of October."
2023,Kuwait,kuwait,12,prisoners,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"Security sources told the press the minister established a panel to address the situation in the drug prisoners’ ward of the Central Prison, specifically the “rampage” that resulted in a clash between inmates and Special Forces, leading to injuries to 12 prisoners."
2023,Kuwait,kuwait,158,complaints,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"As of October, inmates filed 158 complaints of sexual and physical abuse against other inmates and 62 complaints against prison staff."
2023,Kuwait,kuwait,62,complaints,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"As of October, inmates filed 158 complaints of sexual and physical abuse against other inmates and 62 complaints against prison staff."
2023,Kuwait,kuwait,14,complaints,,count,Section 1. Respect for the Integrity of the Person,"c. Torture and Other Cruel, Inhuman, or Degrading",rules,"Some of these investigations resulted in disciplinary actions or terminations, while 14 complaints against ministry staff were referred to the Public Prosecution’s Office."
2023,Kuwait,kuwait,20,persons,more than,count,Section 2. Respect for Civil Liberties,b. Freedoms of Peaceful Assembly and Association,rules,Freedom of Peaceful Assembly The government required citizens to obtain permits for public gatherings of more than 20 persons.
2023,Kuwait,kuwait,70,individuals,approximately,count,Section 2. Respect for Civil Liberties,d. Freedom of Movement and the Right to Leave the Country,rules,"Forty-eight hours later, the ministry barred approximately 70 individuals from leaving the country."
2023,Kuwait,kuwait,10000,women,,count,Section 2. Respect for Civil Liberties,e. Protection of Refugees,rules,"In August, security sources told media that since January authorities had deported approximately 25,000 noncitizens, including 10,000 women, mostly for violating residency and labor laws."
2023,Kuwait,kuwait,13,women,,count,Section 3. Freedom to Participate in the Political,,rules,A total of 207 candidates including 13 women competed for the 50 seats in five constituencies.
2023,Kuwait,kuwait,14,persons,,count,Section 3. Freedom to Participate in the Political,,rules,"In June, the Court of Cassation rejected appeals submitted by 14 persons convicted of participating in tribal primaries, including two former parliamentarians, and upheld their two-year imprisonment."
2023,Kuwait,kuwait,10000,women,,count,Section 6. Discrimination and Societal Abuses,,rules,"The study, involving 10,000 women of diverse backgrounds and ages, revealed that first-degree relatives were the primary aggressors."
2023,Kuwait,kuwait,6.9,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In terms of types of abuse, verbal violence ranked highest at 6.9 percent, followed by psychological abuse at 4.8 percent, physical violence at 4.3 percent, and mental abuse at 3.7 percent."
2023,Kuwait,kuwait,4.8,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In terms of types of abuse, verbal violence ranked highest at 6.9 percent, followed by psychological abuse at 4.8 percent, physical violence at 4.3 percent, and mental abuse at 3.7 percent."
2023,Kuwait,kuwait,4.3,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In terms of types of abuse, verbal violence ranked highest at 6.9 percent, followed by psychological abuse at 4.8 percent, physical violence at 4.3 percent, and mental abuse at 3.7 percent."
2023,Kuwait,kuwait,3.7,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In terms of types of abuse, verbal violence ranked highest at 6.9 percent, followed by psychological abuse at 4.8 percent, physical violence at 4.3 percent, and mental abuse at 3.7 percent."
2023,Kuwait,kuwait,98,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"The majority of those surveyed supported a 24/7 hotline for reporting emergencies, 98 percent of those surveyed expressed the need for a day counseling center, and 86 percent affirmed the need for a women’s shelter for those threatened by abuse."
2023,Kuwait,kuwait,86,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"The majority of those surveyed supported a 24/7 hotline for reporting emergencies, 98 percent of those surveyed expressed the need for a day counseling center, and 86 percent affirmed the need for a women’s shelter for those threatened by abuse."
2023,Kuwait,kuwait,30,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In September 2022, the Public Authority of Manpower amended the regulations to open several new employment fields to women, including the oil sector, provided the position did not require “strenuous physical effort.” In November, a government report issued by the National Center for Development Research, affiliated with the General Secretariat of the Supreme Council for Planning and Development, stated the salary gap between male and female workers in the government sector was 30 percent."
